market_date,flowgate_nerc_id,constraint_id,constraint_name,branch_name,contingency,hour,shadow_price,constraint_description
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:05,-5.66,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:10,-31.48,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:15,-83.9,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:20,-84.2,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:25,-84.34,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:30,-84.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:30,-0.8,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:35,-83.93,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:35,-1.2,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:40,-84.22,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:40,-2.5,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:45,-84.3,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:45,-1.6,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:50,-84.97,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:50,-2.8,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,06:55,-84.65,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,06:55,-3.8,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,07:00,-83.73,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:00,-3.8,
12/24/2024,5701.0,471503.0,FTTXFRFTTXFR,FTTHOMP U1B2 KU1B1 (XF/WAUE/*),FT THOMPSON 345/230 KU1A,07:05,-83.94,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:05,-1.4,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:10,-0.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:35,-0.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:40,-0.4,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:50,-10.05,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,07:55,-20.1,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:00,-13.1,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:05,-3.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:10,-1.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:20,-2.25,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:25,-2.17,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:30,-0.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:35,-1.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:50,-0.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,08:55,-6.36,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:00,-7.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:05,-6.28,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:15,-1.05,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:20,-3.49,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:25,-3.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:30,-2.85,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:35,-1.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:40,-10.07,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:45,-3.68,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:50,-2.6,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,09:55,-2.37,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:00,-9.77,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:05,-2.95,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:10,-0.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:25,-1.47,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:30,-3.78,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:35,-5.17,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:40,-14.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:45,-14.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:50,-21.79,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,10:55,-16.3,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:00,-14.98,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:05,-15.4,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:10,-5.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:15,-5.4,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:20,-5.75,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:25,-6.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:30,-6.55,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:35,-11.9,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:40,-15.16,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:45,-15.16,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:50,-18.900000000000002,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,11:55,-22.57,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:00,-19.89,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:05,-19.89,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:10,-18.400000000000002,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:15,-17.09,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:20,-27.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:25,-32.480000000000004,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:30,-32.480000000000004,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:35,-23.5,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:40,-23.1,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:45,-25.1,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:50,-29.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,12:55,-29.8,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:00,-40.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:05,-21.19,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:10,-17.3,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:15,-17.75,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:20,-15.05,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:25,-13.89,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:30,-13.68,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:35,-13.69,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:40,-5.3,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:45,-3.3,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:50,-3.57,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,13:55,-2.8,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:00,-2.8,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:10,-6.0,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:15,-3.78,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:20,-3.4,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:25,-3.46,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:30,-3.45,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:35,-3.35,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:40,-3.55,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:45,-3.6,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:50,-3.56,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,14:55,-3.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,15:00,-2.7,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,15:05,-3.2,
12/24/2024,29254.0,438951.0,TMP781_Pittsburg_Semino_345_kV_FTLO_Canadian_Riv,SEMINOLE SEMINOLE A (LN/OKGE/CSWS),PITTSBURG-CANADIAN RIVER 345,15:10,-3.75,
